nid,uid,calendar_status,available_days_30,available_days_60,available_days_90,available_days_180,available_days_365,note
3073.0,3161.0,open,4.0,4.0,4.0,4.0,4.0,
3772.0,4094.0,open,0.0,0.0,0.0,0.0,0.0,
3775.0,4094.0,open,0.0,0.0,0.0,0.0,0.0,
3776.0,4094.0,open,0.0,0.0,0.0,0.0,0.0,
3778.0,4094.0,open,0.0,0.0,0.0,0.0,0.0,
3783.0,4094.0,open,0.0,0.0,0.0,0.0,0.0,
56284.0,129656.0,open,18.0,46.0,70.0,154.0,291.0,
67711.0,3161.0,open,0.0,0.0,0.0,3.0,3.0,
73477.0,171040.0,open,6.0,10.0,16.0,16.0,24.0,
73982.0,170446.0,blocked,26.0,53.0,83.0,173.0,268.0,
73983.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
73984.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
73986.0,170446.0,blocked,23.0,53.0,83.0,173.0,261.0,
73988.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
73989.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
73991.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
73993.0,170446.0,blocked,27.0,57.0,87.0,177.0,272.0,
75338.0,176118.0,blocked,14.0,44.0,71.0,157.0,269.0,
75339.0,176118.0,blocked,10.0,40.0,62.0,143.0,229.0,
75340.0,176118.0,blocked,30.0,59.0,82.0,169.0,281.0,
75341.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75342.0,176118.0,blocked,15.0,45.0,72.0,154.0,266.0,
75343.0,176118.0,blocked,30.0,60.0,87.0,172.0,284.0,
75344.0,176118.0,blocked,29.0,59.0,86.0,172.0,284.0,
75349.0,176118.0,blocked,29.0,55.0,82.0,168.0,280.0,
75352.0,176118.0,blocked,29.0,59.0,86.0,172.0,284.0,
75354.0,176118.0,blocked,3.0,33.0,60.0,146.0,258.0,
75355.0,176118.0,blocked,25.0,55.0,82.0,168.0,280.0,
75357.0,176118.0,blocked,15.0,45.0,72.0,158.0,270.0,
75359.0,176118.0,blocked,30.0,59.0,86.0,172.0,284.0,
75361.0,176118.0,blocked,22.0,51.0,78.0,158.0,270.0,
75363.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75365.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75366.0,176118.0,blocked,30.0,59.0,86.0,172.0,284.0,
75367.0,176118.0,blocked,20.0,44.0,71.0,156.0,263.0,
75368.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75372.0,176118.0,blocked,15.0,45.0,72.0,158.0,270.0,
75373.0,176118.0,blocked,28.0,58.0,81.0,165.0,277.0,
75378.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75380.0,176118.0,blocked,0.0,0.0,27.0,108.0,220.0,
75382.0,176118.0,blocked,25.0,54.0,81.0,164.0,276.0,
75384.0,176118.0,blocked,17.0,46.0,73.0,159.0,271.0,
75385.0,176118.0,blocked,0.0,15.0,42.0,128.0,240.0,
75388.0,176118.0,blocked,30.0,60.0,84.0,170.0,282.0,
75389.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75391.0,176118.0,blocked,0.0,29.0,56.0,142.0,254.0,
75396.0,176118.0,blocked,15.0,44.0,71.0,157.0,269.0,
75397.0,176118.0,blocked,30.0,59.0,86.0,172.0,280.0,
75399.0,176118.0,blocked,16.0,36.0,63.0,149.0,261.0,
75400.0,176118.0,blocked,13.0,43.0,70.0,153.0,265.0,
75401.0,176118.0,blocked,25.0,55.0,82.0,168.0,280.0,
75405.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75406.0,176118.0,blocked,14.0,43.0,70.0,156.0,263.0,
75407.0,176118.0,blocked,21.0,46.0,73.0,159.0,271.0,
75413.0,176118.0,blocked,17.0,31.0,58.0,144.0,256.0,
75414.0,176118.0,blocked,23.0,53.0,75.0,161.0,273.0,
75415.0,176118.0,blocked,18.0,48.0,75.0,161.0,244.0,
75416.0,176118.0,blocked,24.0,53.0,80.0,166.0,278.0,
75421.0,176118.0,blocked,15.0,44.0,71.0,154.0,266.0,
75422.0,176118.0,blocked,30.0,59.0,86.0,169.0,281.0,
75424.0,176118.0,blocked,30.0,59.0,84.0,167.0,279.0,
75426.0,176118.0,blocked,15.0,44.0,71.0,157.0,269.0,
75430.0,176118.0,blocked,30.0,59.0,83.0,169.0,281.0,
75431.0,176118.0,blocked,0.0,0.0,0.0,0.0,93.0,
75432.0,176118.0,blocked,24.0,53.0,80.0,166.0,278.0,
75435.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75438.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75441.0,176118.0,blocked,15.0,45.0,72.0,158.0,270.0,
75471.0,171028.0,open,23.0,53.0,78.0,121.0,277.0,
75842.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75843.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75844.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75846.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75849.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75850.0,170446.0,blocked,26.0,56.0,86.0,176.0,271.0,
75852.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75853.0,170446.0,blocked,5.0,35.0,65.0,155.0,250.0,
75854.0,170446.0,blocked,23.0,53.0,83.0,173.0,268.0,
75855.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75856.0,170446.0,blocked,25.0,55.0,85.0,175.0,270.0,
75857.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
75939.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
75990.0,175865.0,open,0.0,3.0,33.0,115.0,300.0,
76068.0,178428.0,open,0.0,0.0,0.0,0.0,0.0,
76150.0,3161.0,open,24.0,54.0,84.0,174.0,359.0,
76300.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
76306.0,176118.0,blocked,15.0,45.0,72.0,158.0,270.0,
76310.0,176118.0,blocked,22.0,51.0,78.0,164.0,276.0,
76312.0,176118.0,blocked,30.0,55.0,82.0,168.0,280.0,
77222.0,154971.0,blocked,0.0,0.0,0.0,0.0,0.0,
77226.0,154971.0,blocked,0.0,0.0,0.0,0.0,0.0,
77261.0,176118.0,blocked,15.0,45.0,72.0,158.0,270.0,
77277.0,144646.0,blocked,0.0,0.0,0.0,42.0,227.0,
77281.0,180748.0,open,15.0,39.0,59.0,120.0,287.0,
77283.0,180748.0,open,3.0,8.0,8.0,10.0,116.0,
77294.0,180748.0,open,15.0,36.0,66.0,156.0,341.0,
77295.0,180748.0,open,15.0,45.0,75.0,165.0,350.0,
77296.0,180748.0,open,23.0,41.0,71.0,161.0,346.0,
77299.0,180748.0,open,2.0,24.0,43.0,133.0,318.0,
77301.0,180748.0,open,16.0,29.0,53.0,131.0,300.0,
77303.0,180748.0,open,2.0,23.0,53.0,143.0,322.0,
77819.0,3161.0,open,26.0,56.0,86.0,165.0,350.0,
81384.0,171883.0,open,0.0,0.0,0.0,0.0,0.0,
81390.0,29083.0,open,12.0,32.0,58.0,136.0,315.0,
86134.0,181698.0,open,0.0,0.0,0.0,0.0,0.0,
86221.0,181698.0,blocked,0.0,0.0,0.0,5.0,5.0,
86228.0,181698.0,blocked,0.0,0.0,0.0,0.0,0.0,
86254.0,181698.0,open,8.0,33.0,57.0,124.0,299.0,
86414.0,48445.0,open,0.0,0.0,0.0,0.0,0.0,
86619.0,187821.0,open,0.0,2.0,2.0,2.0,2.0,
86650.0,129588.0,open,0.0,0.0,0.0,0.0,0.0,
88113.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
88152.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
88179.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
88302.0,188916.0,open,0.0,4.0,4.0,4.0,4.0,
88318.0,188916.0,open,30.0,60.0,90.0,180.0,336.0,
88345.0,188916.0,open,30.0,60.0,90.0,180.0,336.0,
88458.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
88478.0,188916.0,open,30.0,60.0,90.0,175.0,331.0,
88508.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
88548.0,188916.0,open,25.0,55.0,85.0,175.0,360.0,
88605.0,189716.0,open,2.0,2.0,2.0,2.0,2.0,
88634.0,189716.0,blocked,5.0,5.0,5.0,5.0,5.0,
88767.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
88809.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89050.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89081.0,188916.0,blocked,23.0,53.0,83.0,128.0,309.0,
89106.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89129.0,188916.0,blocked,0.0,0.0,0.0,0.0,0.0,
89130.0,188916.0,open,29.0,59.0,89.0,172.0,357.0,
89161.0,188916.0,open,29.0,48.0,76.0,166.0,337.0,
89165.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89211.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89212.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89245.0,188916.0,blocked,0.0,0.0,0.0,0.0,0.0,
89255.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89294.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89320.0,188916.0,open,30.0,60.0,90.0,180.0,365.0,
89597.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89679.0,188916.0,open,30.0,54.0,84.0,123.0,297.0,
89682.0,188916.0,open,29.0,59.0,89.0,179.0,364.0,
89692.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89765.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89792.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
89824.0,188916.0,blocked,0.0,0.0,0.0,0.0,0.0,
89835.0,180748.0,open,13.0,43.0,67.0,149.0,334.0,
89880.0,144635.0,open,0.0,0.0,0.0,0.0,0.0,
89905.0,192884.0,open,2.0,2.0,20.0,99.0,150.0,
89911.0,192884.0,open,28.0,58.0,81.0,153.0,265.0,
89918.0,192884.0,open,0.0,0.0,9.0,34.0,34.0,
89919.0,192884.0,open,15.0,45.0,72.0,160.0,345.0,
89921.0,192884.0,open,26.0,55.0,85.0,164.0,349.0,
89923.0,192884.0,open,16.0,46.0,71.0,148.0,333.0,
89930.0,192884.0,open,13.0,31.0,42.0,88.0,223.0,
89932.0,192884.0,open,16.0,40.0,53.0,130.0,260.0,
89935.0,192884.0,open,13.0,36.0,57.0,92.0,221.0,
89937.0,192884.0,open,24.0,50.0,58.0,98.0,256.0,
89938.0,192884.0,open,25.0,49.0,79.0,169.0,312.0,
89940.0,192884.0,open,13.0,30.0,54.0,118.0,276.0,
89942.0,192884.0,open,17.0,47.0,70.0,116.0,301.0,
89943.0,192884.0,open,0.0,0.0,29.0,119.0,304.0,
89944.0,192884.0,open,24.0,54.0,84.0,164.0,349.0,
89946.0,192884.0,open,14.0,44.0,66.0,117.0,298.0,
89948.0,192884.0,open,0.0,5.0,35.0,125.0,241.0,
89949.0,192884.0,open,13.0,43.0,62.0,139.0,324.0,
89954.0,192884.0,open,9.0,36.0,60.0,143.0,258.0,
89962.0,192884.0,open,15.0,45.0,75.0,165.0,308.0,
89964.0,192884.0,open,0.0,15.0,37.0,111.0,131.0,
89989.0,192884.0,open,11.0,41.0,71.0,161.0,287.0,
89990.0,192884.0,open,18.0,48.0,78.0,166.0,324.0,
89998.0,192884.0,open,14.0,34.0,38.0,69.0,181.0,
90006.0,192884.0,open,9.0,26.0,39.0,68.0,253.0,
90008.0,192884.0,open,13.0,43.0,67.0,157.0,300.0,
90016.0,157837.0,blocked,0.0,0.0,0.0,0.0,0.0,
90024.0,157837.0,blocked,0.0,0.0,0.0,2.0,4.0,
90050.0,193006.0,open,20.0,50.0,80.0,170.0,248.0,
90057.0,193006.0,open,24.0,54.0,84.0,114.0,192.0,
90058.0,193006.0,open,22.0,52.0,79.0,102.0,163.0,
90076.0,193006.0,open,0.0,0.0,0.0,0.0,0.0,
90085.0,193006.0,open,22.0,52.0,82.0,118.0,196.0,
90091.0,193006.0,open,18.0,35.0,35.0,35.0,35.0,
90100.0,193006.0,open,17.0,34.0,34.0,34.0,63.0,
90104.0,193006.0,open,21.0,51.0,81.0,171.0,249.0,
90112.0,193006.0,open,17.0,47.0,77.0,163.0,241.0,
90235.0,145681.0,blocked,0.0,0.0,0.0,0.0,0.0,
90237.0,145681.0,open,0.0,0.0,0.0,0.0,0.0,
90472.0,193930.0,open,25.0,27.0,27.0,27.0,27.0,
90486.0,193930.0,open,18.0,20.0,20.0,20.0,20.0,
90496.0,193930.0,open,0.0,0.0,0.0,0.0,0.0,
90499.0,193930.0,open,27.0,29.0,29.0,29.0,29.0,
90500.0,193930.0,open,22.0,24.0,24.0,24.0,24.0,
90501.0,193930.0,blocked,0.0,2.0,2.0,2.0,2.0,
90502.0,193930.0,open,27.0,29.0,29.0,29.0,29.0,
90547.0,193648.0,open,10.0,22.0,49.0,123.0,285.0,
90552.0,193648.0,open,6.0,13.0,28.0,88.0,234.0,
90563.0,193648.0,open,4.0,13.0,27.0,86.0,250.0,
90623.0,111413.0,open,8.0,28.0,46.0,66.0,159.0,
90651.0,144646.0,blocked,8.0,26.0,56.0,146.0,331.0,
90659.0,144646.0,blocked,12.0,30.0,53.0,137.0,280.0,
90664.0,144646.0,blocked,17.0,17.0,17.0,17.0,17.0,
90673.0,144646.0,blocked,11.0,41.0,71.0,154.0,339.0,
90676.0,144646.0,blocked,13.0,39.0,69.0,155.0,340.0,
90681.0,144646.0,blocked,17.0,45.0,64.0,138.0,315.0,
90704.0,170446.0,blocked,30.0,60.0,90.0,180.0,275.0,
90706.0,170446.0,blocked,27.0,57.0,87.0,177.0,272.0,
91115.0,29083.0,open,9.0,17.0,44.0,124.0,280.0,
91160.0,195452.0,open,15.0,33.0,63.0,153.0,274.0,
91168.0,195452.0,open,21.0,42.0,72.0,162.0,283.0,
91372.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
91403.0,195371.0,blocked,0.0,0.0,0.0,0.0,0.0,
91405.0,171028.0,open,20.0,49.0,76.0,125.0,283.0,
91410.0,171028.0,open,28.0,58.0,77.0,145.0,305.0,
91428.0,188916.0,open,6.0,9.0,9.0,9.0,9.0,
91441.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
91446.0,188916.0,blocked,0.0,0.0,0.0,0.0,0.0,
91465.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
91511.0,176118.0,blocked,14.0,44.0,71.0,157.0,269.0,
91527.0,176118.0,blocked,29.0,58.0,77.0,163.0,275.0,
91550.0,176118.0,blocked,29.0,55.0,82.0,168.0,280.0,
126877.0,188916.0,open,0.0,30.0,60.0,150.0,307.0,
126894.0,188916.0,open,0.0,0.0,0.0,0.0,0.0,
126899.0,144646.0,blocked,2.0,6.0,6.0,48.0,231.0,
126904.0,144646.0,blocked,0.0,0.0,0.0,0.0,3.0,
126970.0,3057.0,open,24.0,39.0,64.0,114.0,299.0,
127283.0,4045.0,open,26.0,56.0,86.0,163.0,317.0,
127308.0,176118.0,blocked,30.0,60.0,87.0,173.0,285.0,
127364.0,197286.0,open,15.0,45.0,75.0,165.0,216.0,
127382.0,197286.0,open,19.0,49.0,79.0,156.0,207.0,
127463.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127485.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127486.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127488.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127489.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127490.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127491.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127492.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127493.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127494.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127495.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127496.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127497.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127498.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127499.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127500.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127501.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127502.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127503.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127504.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127505.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127506.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127508.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127509.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127510.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127512.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127513.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127514.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127515.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127517.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127518.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127519.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127520.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127521.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127522.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127523.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127524.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127525.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127527.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127529.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127531.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127532.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127533.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127534.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127536.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127537.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127538.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127539.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127540.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127543.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127544.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127546.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127549.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127551.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127552.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127554.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127556.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127561.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127562.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127564.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127565.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127566.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127567.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127568.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127571.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127572.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127573.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127574.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127575.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127577.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127578.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127579.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127580.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127581.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127582.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127583.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127585.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127587.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127588.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127589.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127591.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127592.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127593.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127595.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127596.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127597.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127598.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127599.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127604.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127606.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127607.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127608.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127609.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127610.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127611.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127612.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127614.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127616.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127617.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127618.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127619.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127620.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127621.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127622.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127624.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127625.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127626.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127627.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127628.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127629.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127631.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127632.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127633.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127634.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127636.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127637.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127640.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127641.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127642.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127643.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127645.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127646.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127647.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127648.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127649.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127650.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127651.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127652.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127654.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127656.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127657.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127659.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127660.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127661.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127662.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127665.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127666.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
127667.0,197284.0,open,0.0,0.0,0.0,0.0,0.0,
